"consignee","sku","sku_group","uom","lower_uom","units_per_lowest_uom","net_weight","length","width","height","volume","transport_class","stock_category","storage_class","pollution_class","max_stack","orientation_constraint"
"WH1","S2021051400543210000","Caring food","E","","","0.172","9","9","12","972","N","THT","01","","",""
"WH1","S2021101300057920097","The toilet","E","","","0.122","13","5","17","1105","N","INSL","01","","",""
"WH1","S2022022200608230000","Pastas, rice and starch food","E","","","0.52","3","28.000000000000004","8","672","J","THT","01","","",""
"WH1","S2022022800610210000","Haircare","E","","","0.284","4","8","19","608","J","INSL","01","","",""
"WH1","S2022060700630400000","Wines","E","","","1.2","8","8","30","1920","J","INSL","01","","",""
"WH1","S2023090400722940000","Milk UHT / fresh","E","","","8.528","24","24","16","9216","J","THT","01","","",""
"WH1","S2023112100730550000","Wines","E","","","1.2","9","9","30","2430","N","INSL","01","","",""
"WH1","S2024021400736820098","Washing","E","","","0.586","7.000000000000001","14.000000000000002","23","2254","N","INSL","01","","",""
"WH1","S2024021400736900098","Washing","E","","","0.586","7.000000000000001","14.000000000000002","23","2254","N","INSL","01","","",""
"WH1","S2024022900756130000","Special Beers","E","","","6.96","26","19","24","11856","J","THT","01","","",""
"WH1","S2024030800757380000","Caring food","E","","","0.12","5","12","23","1380","J","THT","01","","",""
"WH1","S2024030800757410000","Caring food","E","","","0.164","5","8","19","760","J","THT","01","","",""
"WH1","S2024052400770380000","Non alcoholic Wines & Sparkling","E","","","1.282","8","8","33","2112","N","INSL","01","","",""
"WH1","S2024060800773060000","Caring food","E","","","0.155","4","20","9","720","J","THT","01","","",""
"WH1","S2024061000773170000","Meat, fish , crustacean & vegetrian ***","E","","","0.276","12","18","4","864","N","THT","03","","",""
"WH1","S2024061000773350000","Caring food","E","","","0.087","3","14.000000000000002","13","546","N","THT","01","","",""
"WH1","S2024070200777070000","Wines","E","","","1.2","8","8","31","1984","N","INSL","01","","",""
"WH1","S2024073000783110000","Viennese bread and buns","E","","","0.09","9","9","3","243","J","THT","03","","",""
"WH1","S2024080500784020000","Fries & potatoe products ***","E","","","2.512","3","32","43","4128","N","THT","03","","",""
"WH1","S2024082100786260000","Caring food","E","","","0.175","5","8","19","760","N","THT","01","","",""
"WH1","S2024082100786280000","Caring food","E","","","0.179","7.000000000000001","15","22","2310","J","THT","01","","",""
"WH1","S2024112600804650000","Haircare","E","","","0.33","9","4","18","648","J","INSL","01","","",""
"WH1","S2025012100820470000","Parafarmacie","E","","","0.04","4","7.000000000000001","13","364","N","THT","01","","",""
"WH1","S2025020600757450096","Soft-Drinks","E","","","3.21","20","14.000000000000002","24","6720","N","THT","01","","",""
"WH1","S2025020600822380000","Soft-Drinks","E","","","0.531","7.000000000000001","7.000000000000001","17","833","N","THT","01","","",""
"WH1","S2025021800823780000","The kitchen","E","","","2.148","24","18","28.999999999999996","12528","N","INSL","01","","",""
"WH1","S2025021800823810000","The kitchen","E","","","2.234","24","18","28.999999999999996","12528","J","INSL","01","","",""
"WH1","S2025022100808350098","Washing","E","","","1.361","19","24","12","5472","J","INSL","01","","",""
"WH1","S2025022100823180098","Washing","E","","","2.961","15","16","31","7440","J","INSL","01","","",""
"WH1","S2025022100826220000","Washing","E","","","3.035","15","16","31","7440","J","INSL","01","","",""
"WH1","S2025022100826260000","Hot beverages","E","","","0.144","4","13","17","884","N","THT","01","","",""
"WH1","S2025022400826540000","Syrups","E","","","0.049","9","9","3","243","N","THT","01","","",""
"WH1","S2025022500826690000","The kitchen","E","","","1.496","21","28.999999999999996","44","26796","N","INSL","01","","",""
"WH1","S2025022600823170098","Washing","E","","","3.089","16","15","31","7440","J","INSL","01","","",""
"WH1","S2025030600828890000","Sport & Health","E","","","0.095","3","8","12","288","N","THT","01","","",""
"WH1","S2025030700829410000","Parafarmacie","E","","","0.124","5","5","17","425","J","INSL","01","","",""
"WH1","S2025031100830200000","Pastas, rice and starch food","E","","","0.327","4","13","16","832","N","THT","01","","",""
"WH1","S2025031100830210000","Pastas, rice and starch food","E","","","0.327","4","13","16","832","N","THT","01","","",""
"WH1","S2025031800823330098","Washing","E","","","1.658","24","19","12","5472","J","INSL","01","","",""
"WH1","S2025032400736910098","Washing","E","","","0.559","14.000000000000002","7.000000000000001","23","2254","N","INSL","01","","",""
"WH1","S2025032400834340000","Pastas, rice and starch food","E","","","0.327","4","13","16","832","J","THT","01","","",""
"WH1","S2025032400834410000","Pastas, rice and starch food","E","","","0.327","4","13","16","832","N","THT","01","","",""
"WH1","S2025040100839210000","Babycare","E","","","0.108","6","6","15","540","N","INSL","01","","",""
"WH1","S2025040700841200000","Dental care","E","","","0.244","4","17","9","612","N","THT","01","","",""
"WH1","S2025040800841850000","Dental care","E","","","0.234","4","17","9","612","N","INSL","01","","",""
"WH1","S2025041000843370000","Dental care","E","","","0.244","4","17","9","612","N","INSL","01","","",""
"WH1","S2025041000843390000","Dental care","E","","","0.234","4","17","9","612","N","INSL","01","","",""
"WH1","S2025041100843930000","Hardware & cooking","E","","","0.83","44","26","8","9152","J","INSL","01","","",""
"WH1","S2025041500847420000","Babycare","E","","","0.287","5","8","17","680","N","INSL","01","","",""
"WH1","S2005092900195740085","Special Beers","E","","","4","28.000000000000004","13","20","7280","N","THT","01","","",""
"WH1","S2025052100132550000","Empties","E","","","8.1","40","30","25","30000","N","INSL","05","","",""
"WH1","S2025052100132600000","Empties","E","","","8.1","40","30","25","30000","N","INSL","05","","",""
"WH1","F1988092000207100000","Shellfish & crustacean","E","","","1.05","28.000000000000004","18","5","2520","J","THT","02","","",""
"WH1","F1998011500262100000","Shellfish & crustacean","E","","","2.052","28.000000000000004","17","9","4284","J","THT","02","","",""
"WH1","F2008012200138700000","Cheese","E","","","0.15","10","10","5","500","J","THT","02","","",""
"WH1","F2019121300048410000","Ingredients dairy","E","","","0.277","6","6","17","612","N","THT","02","","",""
"WH1","F2019121300048420000","Ingredients dairy","E","","","0.273","6","6","17","612","N","THT","02","","",""
"WH1","F2020022100052530000","Cheese","E","","","0.167","10","10","5","500","J","THT","02","","",""
"WH1","F2023010900114810000","Shellfish & crustacean","E","","","0.7","26","18","4","1872","J","THT","02","","",""
"WH1","F2024052100136070000","Shrimps","E","","","0.165","14.000000000000002","13","3","546","N","THT","02","","",""
"WH1","F2024071000140730000","Prepacked bread","E","","","0.46","27","26","3","2106","N","THT","01","","",""
"WH1","F2024083000146540000","Yoghurt Soft white cheeses & desserts","E","","","1.07","26","13","7.000000000000001","2366","N","THT","02","","",""
"WH1","F2025020600153190000","To cook & heat","E","","","1.05","28.000000000000004","18","6","3024","N","THT","02","","",""
"WH1","F2025021300153750000","Fresh Juices","E","","","0.55","7.000000000000001","7.000000000000001","20","980","J","THT","02","","",""
"WH1","F2025022500154570000","To cook & heat","E","","","0.55","23","18","5","2070","N","THT","02","","",""
"WH1","F2025022500154580000","To cook & heat","E","","","0.55","23","18","5","2070","J","THT","02","","",""
"WH1","F2025022500154610000","To cook & heat","E","","","0.55","23","18","5","2070","N","THT","02","","",""
"WH1","F2025022500154620000","To cook & heat","E","","","0.6","23","18","5","2070","N","THT","02","","",""
"WH1","F2025030600155170000","Fruits","E","","","1.029","10","12","20","2400","J","INSL","02","","",""
"WH1","F2025030600155180000","Fruits","E","","","1.029","10","12","20","2400","J","INSL","02","","",""
"WH1","F2025031700155530000","Yoghurt Soft white cheeses & desserts","E","","","0.207","8","8","9","576","J","THT","02","","",""
"WH1","F2025031800155640000","Yoghurt Soft white cheeses & desserts","E","","","0.466","10","10","12","1200","N","THT","02","","",""
"WH1","F2025040300156180000","Yoghurt Soft white cheeses & desserts","E","","","0.122","12","14.000000000000002","7.000000000000001","1176","N","THT","02","","",""
"WH1","F2025040800156370000","Yoghurt Soft white cheeses & desserts","E","","","0.38","15","15","7.000000000000001","1575","J","THT","02","","",""
"WH1","F2025040800156380000","Yoghurt Soft white cheeses & desserts","E","","","0.38","15","15","7.000000000000001","1575","N","THT","02","","",""
"WH1","F2025040800156390000","Yoghurt Soft white cheeses & desserts","E","","","0.464","10","10","10","1000","N","THT","02","","",""
"WH1","F2025042900156830000","Cheese","E","","","0.107","2","20","13","520","J","THT","02","","",""
"WH1","F2025042900156840000","Cheese","E","","","0.187","2","13","20","520","J","THT","02","","",""
"WH1","F2025050200156850000","Yoghurt Soft white cheeses & desserts","E","","","0.377","7.000000000000001","7.000000000000001","18","882","J","THT","02","","",""
"WH1","F2025050200156860000","Yoghurt Soft white cheeses & desserts","E","","","0.377","7.000000000000001","7.000000000000001","18","882","N","THT","02","","",""
"WH1","S2002091900156660000","The surfaces","E","","","0.82","9","9","24","1944","N","INSL","01","","",""
"WH1","S2005092900195680085","Special Beers","E","","","4","28.000000000000004","14.000000000000002","19","7448","N","THT","01","","",""
"WH1","S2011092000106120098","Canned fruit","E","","","0.695","8","8","13","832","N","THT","01","","",""
"WH1","S2012111400123150000","Worldfood","E","","","0.2","6","6","9","324","J","THT","01","","",""
"WH1","S2016051103649300000","Caring food","E","","","0.159","11","22","14.000000000000002","3388","J","THT","01","","",""
"WH1","S2016122103681750000","Bodycare","E","","","0.237","5","7.000000000000001","16","560","N","INSL","01","","",""
"WH1","S2020021900050100089","Special Beers","E","","","3.5","20","13","23","5980","N","THT","01","","",""
"WH1","S2020052600430730000","Hot beverages","E","","","0.088","8","3","15","360","N","INSL","01","","",""
"WH1","S2020052600430750000","Hot beverages","E","","","0.088","8","3","15","360","N","INSL","01","","",""
"WH1","S2020060200432590000","Hot beverages","E","","","0.194","11","11","11","1331","J","THT","01","","",""
"WH1","S2020060200432610000","Hot beverages","E","","","0.201","7.000000000000001","9","18","1134","J","THT","01","","",""
"WH1","S2020070800445210000","Canned fruit","E","","","0.504","17","9","10","1530","J","THT","01","","",""
"WH1","S2020100600467310000","Canned fruit","E","","","0.655","9","9","12","972","J","THT","01","","",""
"WH1","S2020122300479570000","Wine World","E","","","1.3","8","8","30","1920","J","INSL","01","","",""
"WH1","S2021010500486110000","Wine World","E","","","1.28","8","8","30","1920","J","INSL","06","","",""
"WH1","S2021022400517260000","Mens Care","E","","","0.049","4","9","20","720","J","INSL","01","","",""
"WH1","S2021022400518170000","Bodycare","E","","","0.447","8","5","21","840","N","INSL","01","","",""
"WH1","S2021022500518460000","Bodycare","E","","","0.23","7.000000000000001","4","18","504","J","INSL","01","","",""
"WH1","S2021030600510640095","Special Beers","E","","","3.5","20","13","23","5980","N","THT","01","","",""
"WH1","S2021042703631620094","Pils","E","","","5.164","20","34","12","8160.000000000001","N","THT","01","","",""
"WH1","S2021070100247930098","Canned vegetables","E","","","0.209","7.000000000000001","7.000000000000001","8","392","J","THT","01","","",""
"WH1","S2021080300407730098","The surfaces","E","","","1.152","5","13","28.000000000000004","1820","N","INSL","01","","",""
"WH1","S2021091000577310000","Wine World","E","","","1.3","8","8","30","1920","N","INSL","06","","",""
"WH1","S2021120600592520000","Bodycare","E","","","0.065","4","7.000000000000001","11","308","J","INSL","01","","",""
"WH1","S2022012400599370000","Wine World","E","","","1.34","8","8","30","1920","N","INSL","06","","",""
"WH1","S2022021600606690000","Wine World","E","","","1.36","8","8","30","1920","J","INSL","06","","",""
"WH1","S2022021600606710000","Wine World","E","","","1.34","8","8","30","1920","N","INSL","06","","",""
"WH1","S2022021700606810000","Wine World","E","","","1.345","8","8","30","1920","N","INSL","06","","",""
"WH1","S2022061500632180000","Hot beverages","E","","","0.121","8","7.000000000000001","15","840","J","THT","01","","",""
"WH1","S2022082500647960000","Wine World","E","","","1.34","8","8","30","1920","J","INSL","01","","",""
"WH1","S2022122100668180000","Bodycare","E","","","0.178","7.000000000000001","4","17","476","N","INSL","01","","",""
"WH1","S2022122200668650000","Bodycare","E","","","0.027","7.000000000000001","3","18","378","N","INSL","01","","",""
"WH1","S2023011200672230000","The surfaces","E","","","2.14","12","14.000000000000002","31","5208","N","INSL","01","","",""
"WH1","S2023022800686080000","Tabledecoration","E","","","0.252","16","17","6","1632","J","INSL","01","","",""
"WH1","S2023030200687050000","Biscuits","E","","","0.264","4","28.000000000000004","13","1456","J","THT","01","","",""
"WH1","S2023050800699950000","Hot beverages","E","","","0.074","4","28.000000000000004","4","448","J","THT","01","","",""
"WH1","S2023060700705690000","Confectionery","E","","","0.455","6","21","25","3150","J","THT","01","","",""
"WH1","S2023122200738460000","Bodycare","E","","","0.062","4","6","11","264","J","INSL","01","","",""
"WH1","S2024030900757460000","Special Beers","E","","","3.804","15","22","18","5940","J","THT","01","","",""
"WH1","S2024051400767810000","Fish & meat","E","","","1.03","8","30","7.000000000000001","1680","N","THT","01","","",""
"WH1","S2024062600775950000","Wine World","E","","","1.3","7.000000000000001","7.000000000000001","33","1617","N","INSL","01","","",""
"WH1","S2024062600775970000","Wine World","E","","","1.3","7.000000000000001","7.000000000000001","33","1617","N","INSL","01","","",""
"WH1","S2024062600775980000","Wine World","E","","","1.3","7.000000000000001","7.000000000000001","33","1617","N","INSL","01","","",""
"WH1","S2024070400777660000","The toilet","E","","","0.071","4","11","15","660","N","INSL","01","","",""
"WH1","S2024101500793160000","The kitchen","E","","","0.548","6","9","21","1134","N","INSL","01","","",""
"WH1","S2024101500793170000","The kitchen","E","","","0.548","6","9","21","1134","N","INSL","01","","",""
"WH1","S2024101500793180000","The kitchen","E","","","0.548","6","9","21","1134","N","INSL","01","","",""
"WH1","S2025013100322520000","Ice cream & desserts***","E","","","0.509","8","17","19","2584","N","THT","03","","",""
"WH1","S2025021200823350000","Wines","E","","","1.25","7.000000000000001","7.000000000000001","7.000000000000001","343","J","INSL","01","","",""
"WH1","S2025021400823630000","Dental care","E","","","0.636","17","10","25","4250","J","INSL","01","","",""
"WH1","S2025021900824650000","Wine World","E","","","1.365","9","9","30","2430","N","INSL","01","","",""
"WH1","S2025022100825840000","Babycare","E","","","1.1","10","17","11","1870","N","INSL","01","","",""
"WH1","S2025022400826530000","Chocolate","E","","","0.056","3","12","3","108","J","THT","01","","",""
"WH1","S2025022400826550000","Chocolate","E","","","0.056","3","12","3","108","J","THT","01","","",""
"WH1","S2025022600827020000","The toilet","E","","","0.661","12","32","20","7680","N","INSL","01","","",""
"WH1","S2025030600828780000","Condiments & sauces","E","","","0.284","6","6","10","360","J","THT","01","","",""
"WH1","S2025031000829610000","Aperitif snacks","E","","","0.218","8","8","24","1536","N","THT","01","","",""
"WH1","S2025031300830760000","Pastas, rice and starch food","E","","","0.26","10","5","15","750","N","THT","01","","",""
"WH1","S2025031400831130000","Aperitif snacks","E","","","0.091","14.000000000000002","20","31","8680","N","THT","01","","",""
"WH1","S2025031402194530098","Mixers and Non alcoholic Spirits","E","","","1.2","22","11","9","2178","N","THT","01","","",""
"WH1","S2025031800831780000","Worldfood","E","","","0.2","7.000000000000001","7.000000000000001","7.000000000000001","343","N","THT","01","","",""
"WH1","S2025031800831880000","Ice cream & desserts***","E","","","0.186","10","10","12","1200","N","THT","03","","",""
"WH1","S2025031800831910000","Oils & vinegars","E","","","0.55","7.000000000000001","7.000000000000001","22","1078","J","THT","01","","",""
"WH1","S2025031900832050000","Parafarmacie","E","","","0.3","10","5","19","950","J","INSL","01","","",""
"WH1","S2025032000832260000","The kitchen","E","","","0.276","11","21","23","5313","N","INSL","01","","",""
"WH1","S2025032400834260000","Spreadables","E","","","0.415","7.000000000000001","7.000000000000001","11","539","N","THT","01","","",""
"WH1","S2025032400834280000","Spreadables","E","","","0.415","7.000000000000001","7.000000000000001","11","539","N","THT","01","","",""
"WH1","S2025032400834330000","Spreadables","E","","","0.415","7.000000000000001","7.000000000000001","11","539","N","THT","01","","",""
"WH1","S2025032400834370000","Soups","E","","","0.772","7.000000000000001","7.000000000000001","21","1029","N","THT","01","","",""
"WH1","S2025032600838070000","Pastas, rice and starch food","E","","","0.3","11","6","27","1782","J","THT","01","","",""
"WH1","S2025033100838920000","Aperitif snacks","E","","","0.218","8","8","24","1536","N","THT","01","","",""
"WH1","S2025033100838990000","Aperitif snacks","E","","","0.218","8","8","24","1536","N","THT","01","","",""
"WH1","S2025033100839100000","Aperitif snacks","E","","","0.078","18","9","5","810","N","THT","01","","",""
"WH1","S2025040100839320000","Aperitif snacks","E","","","0.207","4","16","21","1344","J","THT","01","","",""
"WH1","S2025040100839440000","Culinary assistances","E","","","0.65","7.000000000000001","14.000000000000002","20","1960","N","THT","01","","",""
"WH1","S2025040300840690000","Aperitif snacks","E","","","0.156","8","10","19","1520","N","THT","01","","",""
"WH1","S2025040300840760000","Aperitif snacks","E","","","0.207","8","9","21","1512","N","THT","01","","",""
"WH1","S2025040700841130000","Wines","E","","","1.39","10","10","31","3100","N","INSL","01","","",""
"WH1","S2025040700841300000","Hot beverages","E","","","0.172","11","11","15","1815","J","THT","01","","",""
"WH1","S2025040700841350000","Spreadables","E","","","0.4","7.000000000000001","7.000000000000001","8","392","N","THT","01","","",""
"WH1","S2025040900842880000","Oils & vinegars","E","","","0.54","7.000000000000001","7.000000000000001","21","1029","N","THT","01","","",""
"WH1","S2025040900842950000","Condiments & sauces","E","","","0.19","6","6","6","216","N","THT","01","","",""
"WH1","S2025040900843030000","Condiments & sauces","E","","","0.19","6","6","6","216","J","THT","01","","",""
"WH1","S2025041003194790096","Soft-Drinks","E","","","0.554","8","8","20","1280","J","THT","01","","",""
"WH1","S2025041400845900000","Aperitif snacks","E","","","0.156","7.000000000000001","13","19","1729","N","THT","01","","",""
"WH1","S2025041400846090000","Aperitif snacks","E","","","0.22","14.000000000000002","7.000000000000001","21","2058","N","THT","01","","",""
"WH1","S2025041400846770000","Hot beverages","E","","","0.18","12","8","13","1248","J","THT","01","","",""
"WH1","S2025041400847080000","Aperitif snacks","E","","","0.24","6","10","19","1140","J","THT","01","","",""
"WH1","S2025041500847280000","Pastas, rice and starch food","E","","","0.805","8","14.000000000000002","19","2128","N","THT","01","","",""
"WH1","S2025041500848360000","Hot beverages","E","","","0.127","8","10","12","960","J","THT","01","","",""
"WH1","S2025041700546960098","Cats","E","","","0.445","4","15","21","1260","J","THT","01","","",""
"WH1","S2025041700850950000","Pastas, rice and starch food","E","","","0.423","3","28.000000000000004","8","672","J","THT","01","","",""
"WH1","S2025041700851110000","Washing","E","","","2.44","10","18","35","6300","N","INSL","01","","",""
"WH1","S2025041700851430000","Pastas, rice and starch food","E","","","0.432","6","12","18","1296","N","THT","01","","",""
"WH1","S2025041700851440000","Pastas, rice and starch food","E","","","0.435","6","13","18","1404","N","THT","01","","",""
"WH1","S2025042200851920000","Spreadables","E","","","0.522","8","8","10","640","J","THT","01","","",""
"WH1","S2025042300852650000","Vegetables & Soups ***","E","","","0.475","6","11","19","1254","N","THT","03","","",""
"WH1","S2025042300852720000","Aperitif snacks","E","","","0.162","14.000000000000002","7.000000000000001","22","2156","N","THT","01","","",""
"WH1","S2025042300852750000","Pastas, rice and starch food","E","","","0.525","33","3","10","990","J","THT","01","","",""
"WH1","S2025042300852840000","Spreadables","E","","","0.537","8","8","11","704","J","THT","01","","",""
"WH1","S2025042400852930099","Canned vegetables","E","","","0.28","5","7.000000000000001","14.000000000000002","490","N","THT","01","","",""
"WH1","S2025042900855980000","Dogs","E","","","0.23","6","17","21","2142","N","THT","01","","",""
"WH1","S2025042900856010000","Canned vegetables","E","","","0.462","8","8","11","704","J","THT","01","","",""
"WH1","S2025042900856040000","Canned vegetables","E","","","0.458","8","8","11","704","N","THT","01","","",""
"WH1","S2025042900856070000","Dogs","E","","","0.455","8","8","11","704","N","THT","01","","",""
"WH1","S2025042900856140000","Cats","E","","","1.54","10","20","38","7600","N","THT","01","","",""
"WH1","S2025042900856250000","Dogs","E","","","0.455","8","8","11","704","N","THT","01","","",""
"WH1","S2025042900856270000","Cats","E","","","0.275","25","7.000000000000001","5","875","N","THT","01","","",""
"WH1","S2025042900856280000","Canned vegetables","E","","","0.46","8","8","11","704","N","THT","01","","",""
"WH1","S2025042900856320000","Dogs","E","","","1.26","10","21","10","2100","N","THT","01","","",""
"WH1","S2025042900856410000","Dogs","E","","","3.07","12","27","46","14904","N","THT","01","","",""
"WH1","S2025042900856440000","Cats","E","","","0.189","6","16","20","1920","N","THT","01","","",""
"WH1","S2025042900856660000","Cats","E","","","1.54","10","20","38","7600","N","THT","01","","",""
"WH1","S2025042900856930000","Spreadables","E","","","0.537","8","8","11","704","N","THT","01","","",""
"WH1","S2025042900856970000","Spreadables","E","","","0.551","5","10","16","800","N","THT","01","","",""
"WH1","S2025042900856980000","Spreadables","E","","","0.551","5","10","16","800","N","THT","01","","",""
"WH1","S2025043000857250000","Cats","E","","","2.42","14.000000000000002","20","15","4200","N","THT","01","","",""
"WH1","S2025043000858070000","Aperitif snacks","E","","","0.145","6","11","22","1452","J","THT","01","","",""
"WH1","S2025051500863470000","Alcohols","E","","","1.266","10","10","21","2100","N","INSL","01","","",""
"WH1","S2025051500863490000","Alcohols","E","","","1.266","10","10","21","2100","N","INSL","01","","",""
"WH1","S2025051500863550000","Alcohols","E","","","7.32","27","19","27","13851","N","INSL","01","","",""
"WH1","S2025052600865500000","Wines","E","","","1.35","8","8","28.000000000000004","1792","J","INSL","01","","",""
"WH1","S2025052800866740000","Dry fruit","E","","","0.206","6","14.000000000000002","20","1680","N","THT","01","","",""
"WH1","F2004043000398000000","Vegetables & potatoes","E","","","0.86","28.000000000000004","12","11","3696","J","THT","02","","",""
"WH1","F2008040100108250000","Eggs","E","","","0.35","15","12","8","1440","J","THT","01","","",""
"WH1","F2019021100031310000","Ready to use fresh vegetables  & prepare","E","","","0.155","19","16","3","912","N","THT","02","","",""
"WH1","F2024081400145360000","Cheese","E","","","0.163","12","6","5","360","N","THT","02","","",""
"WH1","F2024081900145530000","Cheese","E","","","0.147","10","10","3","300","N","THT","02","","",""
"WH1","F2024082300145970000","Cheese","E","","","0.204","14.000000000000002","8","2","224","N","THT","02","","",""
"WH1","F2024082300146050000","Cheese","E","","","0.204","5","11","5","275","N","THT","02","","",""
"WH1","F2025010700151710000","mediterranean products","E","","","0.215","12","12","5","720","N","THT","02","","",""
"WH1","F2025020600153150000","To compose","E","","","0.43","19","18","4","1368","J","THT","02","","",""
"WH1","F2025020600153180000","To cook & heat","E","","","1.045","27","17","6","2754","N","THT","02","","",""
"WH1","F2025020600153210000","To compose","E","","","0.43","19","18","4","1368","J","THT","02","","",""
"WH1","F2025022500154540000","Fruits","E","","","0.52","20","20","5","2000","J","THT","02","","",""
"WH1","F2025022500154550000","Fruits","E","","","0.52","20","20","5","2000","J","THT","02","","",""
"WH1","F2025022500154630000","Fruits","E","","","0.52","20","20","5","2000","J","THT","02","","",""
"WH1","F2025030700155340000","Fruits","E","","","0.142","12","12","6","864","N","THT","02","","",""
"WH1","F2025031900155670000","Ready to use fresh vegetables  & prepare","E","","","0.865","24","16","10","3840","N","THT","02","","",""
"WH1","F2025032600156030000","To cook & heat","E","","","0.52","21","14.000000000000002","4","1176","N","THT","02","","",""
"WH1","F2025041000156470000","Charcuterie","E","","","0.125","25","2","2","100","J","THT","02","","",""
"WH1","F2025041000156490000","Charcuterie","E","","","0.125","25","2","2","100","N","THT","02","","",""
"WH1","F2025041500156640000","Ingredients dairy","E","","","0.205","28.000000000000004","24","2","1344","N","THT","02","","",""
"WH1","F2025051900157360000","Cheese","E","","","0.145","12","12","3","432","N","THT","02","","",""
"WH1","F2025052700158090000","Charcuterie","E","","","0.104","25","21","2","1050","J","THT","02","","",""
"WH1","S2006090600552080000","Stationary","E","","","0.01","2","7.000000000000001","20","280","J","INSL","01","","",""
"WH1","S2007052200560000000","Washing","E","","","0.1","1","13","20","260","J","INSL","01","","",""
"WH1","S2015121700114450099","Canned vegetables","E","","","0.67","20","7.000000000000001","8","1120","J","THT","01","","",""
"WH1","S2015121700117720099","Canned vegetables","E","","","0.6","20","7.000000000000001","8","1120","J","THT","01","","",""
"WH1","S2019121100333940000","Canned vegetables","E","","","1.212","9","25","9","2025","J","THT","01","","",""
"WH1","S2020021200358510000","Dental care","E","","","0.023","2","5","23","230","N","INSL","01","","",""
"WH1","S2021011300493060000","Wines","E","","","1.24","8","8","30","1920","J","INSL","06","","",""
"WH1","S2021032900532020000","Worldfood","E","","","0.41","6","6","18","648","N","THT","01","","",""
"WH1","S2021071300110670098","Canned vegetables","E","","","0.581","7.000000000000001","20","8","1120","J","THT","01","","",""
"WH1","S2021071300110690097","Canned vegetables","E","","","0.626","7.000000000000001","20","8","1120","J","THT","01","","",""
"WH1","S2021071300247920098","Canned vegetables","E","","","1.172","9","25","9","2025","J","THT","01","","",""
"WH1","S2021071303628490098","Canned vegetables","E","","","1.172","9","25","9","2025","J","THT","01","","",""
"WH1","S2021071400248260098","Canned vegetables","E","","","1.172","9","25","9","2025","J","THT","01","","",""
"WH1","S2021071500110680098","Canned vegetables","E","","","0.626","7.000000000000001","20","8","1120","J","THT","01","","",""
"WH1","S2021110300585490000","Tabledecoration","E","","","0.054","12","12","3","432","J","INSL","01","","",""
"WH1","S2022041100114440097","Canned vegetables","E","","","1.467","9","25","9","2025","N","THT","01","","",""
"WH1","S2022070700637650000","Juices","E","","","1.615","12","13","25","3900","N","THT","01","","",""
"WH1","S2023090600723720000","The kitchen","E","","","0.186","34","23","5","3910.0000000000005","J","INSL","01","","",""
"WH1","S2023112400731980000","The toilet","E","","","0.246","6","6","24","864","N","INSL","01","","",""
"WH1","S2024031500758340000","Hot beverages","E","","","0.158","6","17","22","2244","N","THT","01","","",""
"WH1","S2024032100758890000","Facial care","E","","","2.622","19","16","20","6080","J","INSL","01","","",""
"WH1","S2024032100758910000","Facial care","E","","","2.622","19","16","20","6080","J","INSL","01","","",""
"WH1","S2024032100758930000","Facial care","E","","","2.622","19","16","20","6080","J","INSL","01","","",""
"WH1","S2024051000767570000","Intimate hygiene","E","","","0.3","9","5","16","720","J","THT","01","","",""
"WH1","S2024051500768080000","Hot beverages","E","","","0.513","11","8","26","2288","N","THT","01","","",""
"WH1","S2024051500768090000","Hot beverages","E","","","0.513","11","8","26","2288","N","THT","01","","",""
"WH1","S2024051500768100000","Hot beverages","E","","","0.513","11","8","26","2288","N","THT","01","","",""
"WH1","S2024051500768110000","Hot beverages","E","","","0.513","11","8","26","2288","J","THT","01","","",""
"WH1","S2024051500768130000","Hot beverages","E","","","0.513","11","8","26","2288","N","THT","01","","",""
"WH1","S2024061700774460000","Wines","E","","","1.2","8","8","28.999999999999996","1856","N","INSL","01","","",""
"WH1","S2024070400777870000","Washing","E","","","1.627","9","14.000000000000002","26","3276","J","INSL","01","","",""
"WH1","S2024072200781280000","Facial care","E","","","0.047","6","6","22","792","J","INSL","01","","",""
"WH1","S2024082200786340000","Biscuits","E","","","0.143","14.000000000000002","2","15","420","N","THT","01","","",""
"WH1","S2024102200793910000","Cats","E","","","1.33","19","10","15","2850","N","THT","01","","",""
"WH1","S2024102300794000000","Cats","E","","","1.261","21","14.000000000000002","8","2352","N","THT","01","","",""
"WH1","S2024103000796150000","Meat, fish , crustacean & vegetrian ***","E","","","0.475","28.000000000000004","21","1","588","N","THT","03","","",""
"WH1","S2024103000796160000","Meat, fish , crustacean & vegetrian ***","E","","","0.475","28.000000000000004","21","1","588","N","THT","03","","",""
"WH1","S2024110500797780000","Intimate hygiene","E","","","0.057","7.000000000000001","12","11","924","J","INSL","01","","",""
"WH1","S2024110500797810000","Intimate hygiene","E","","","0.062","10","10","9","900","J","INSL","01","","",""
"WH1","S2024110500797830000","Intimate hygiene","E","","","0.06","10","9","9","810","N","INSL","01","","",""
"WH1","S2024110500797850000","Intimate hygiene","E","","","0.061","9","10","9","810","N","INSL","01","","",""
"WH1","S2024110800798570000","Hot beverages","E","","","0.156","13","32","15","6240","N","THT","01","","",""
"WH1","S2024110800798580000","Hot beverages","E","","","0.156","13","32","15","6240","N","THT","01","","",""
"WH1","S2024110800798590000","Hot beverages","E","","","0.156","13","32","15","6240","N","THT","01","","",""
